	a	RELACIONADO	b
15212	alta_por_omision_a_solicitud_del_interesado	RELACIONADO	certificado_de_empadronamiento_por_omision
15213	alta_por_omision_a_solicitud_del_interesado	RELACIONADO	acreditacion_de_la_insercion_social
15214	taller_de_restauracion	RELACIONADO	escuela_taller
15215	accion_dolosa	RELACIONADO	dolo
15216	accion_dolosa	RELACIONADO	omision_dolosa
15217	omision_dolosa	RELACIONADO	omision_culposa
15218	accion_antijuridica	RELACIONADO	omision_antijuridica
15219	nulidad_de_pleno_derecho_por_omision_total	RELACIONADO	omision_total
15220	omision_de_medidas_de_vigilancia	RELACIONADO	medidas_de_vigilancia_y_control
15221	omision_parcial	RELACIONADO	omision_total
15222	omision_del_organo_judicial	RELACIONADO	magistrado
15223	accion_omisiva_tipica	RELACIONADO	accion_antijuridica
15224	omision_en_el_fallo	RELACIONADO	fallo_de_la_resolucion
15225	modificacion_del_sentido_del_fallo	RELACIONADO	sentido_del_fallo
15226	trozo_de_cristal	RELACIONADO	rotura_del_cristal
15227	omision_culposa_del_conductor	RELACIONADO	culpa_del_conductor
15228	incumplimiento_de_los_deberes_societarios	RELACIONADO	deberes_u_obligaciones_societarias
15229	incumplimiento_de_los_deberes_societarios	RELACIONADO	omision_de_los_deberes_societarios
15230	subsanacion_de_la_omision	RELACIONADO	subsanacion_de_defecto
15231	subsanacion_de_la_omision	RELACIONADO	omision
15232	falta_de_claridad_expositiva	RELACIONADO	falta_de_claridad_en_los_hechos_probados
15233	falta_de_claridad_en_la_redaccion	RELACIONADO	falta_de_claridad_en_los_hechos_probados
15234	falta_de_claridad_en_la_redaccion	RELACIONADO	redaccion_del_contrato
15235	cristal_blindado	RELACIONADO	cristal_del_vehiculo
15236	cristal_blindado	RELACIONADO	delito_de_atentado
15237	cristal_blindado	RELACIONADO	vehiculo_blindado
15238	cristal_de_las_gafas	RELACIONADO	caida_de_las_gafas
15239	cristal_de_las_gafas	RELACIONADO	rotura_del_cristal
15240	incumplimiento_del_deber_de_motivacion	RELACIONADO	deber_de_motivacion_de_las_sentencias
15241	incumplimiento_del_deber_de_diligencia	RELACIONADO	deber_de_diligencia
15242	incumplimiento_del_deber_de_disolver_la_sociedad	RELACIONADO	disolucion_de_sociedad
15243	consecuencias_del_incumplimiento_del_deber	RELACIONADO	incumplimiento_de_deber
15244	incumplimiento_del_deber_de_pagar_los_tributos	RELACIONADO	tributacion
15245	impago_de_credito	RELACIONADO	deber_legal
15246	incumplimiento_del_deber_de_urbanizacion	RELACIONADO	deber_de_costear_la_urbanizacion
15247	incumplimiento_del_deber_de_pago	RELACIONADO	obligatoriedad_del_pago
15248	presuncion_de_acierto_del_jurado	RELACIONADO	decision_del_jurado_inmotivada
15249	jurado_expropiatorio	RELACIONADO	fijacion_del_justiprecio
15250	subsanacion_de_vicio_procesal	RELACIONADO	vicio_procesal
15251	vicio_procesal	RELACIONADO	nulidad_de_actuaciones
15252	vicio_procesal	RELACIONADO	indefension
15253	inexistencia_de_vicio_procesal	RELACIONADO	vicio_procesal
15254	acierto_del_jurado_expropiatorio	RELACIONADO	jurado_expropiatorio
15255	acuerdo_del_jurado_expropiatorio	RELACIONADO	jurado_expropiatorio
15256	predeterminacion_del_fallo	RELACIONADO	vicio_procesal
15257	cumplimiento_de_un_deber_legal	RELACIONADO	deber_legal
15258	deber_legal_de_dictar_resolucion_expresa	RELACIONADO	resolucion_expresa
15259	infraccion_del_deber_de_secreto	RELACIONADO	obligacion_de_secreto
15260	infraccion_del_deber_de_lealtad	RELACIONADO	deber_de_lealtad
15261	actuacion_supuestamente_indebida_del_jurado	RELACIONADO	imparcialidad_del_jurado
15262	deber_de_prevenir_la_infraccion_administrativa	RELACIONADO	infraccion_administrativa
15263	criterio_valorativo_del_jurado	RELACIONADO	motivacion_del_acuerdo_del_jurado
15264	infraccion_del_deber_de_buena_fe	RELACIONADO	buena_fe
15265	infraccion_del_deber_de_buena_fe	RELACIONADO	necesidad_de_buena_fe
15266	portavoz_del_jurado	RELACIONADO	composicion_del_jurado
15267	portavoz_del_jurado	RELACIONADO	veredicto_del_jurado
15268	cumplimiento_del_deber_de_proteccion	RELACIONADO	deber_del_empresario_de_proteccion_de_los_trabajadores
15269	impugnacion_por_excesivos_de_los_honorarios	RELACIONADO	honorarios_excesivos
15270	dolores_excesivos	RELACIONADO	atencion_medica
15271	deber_de_cumplimiento_de_la_prestacion_social_sustitutoria	RELACIONADO	prestacion_social_sustitutoria
15272	dolores_excesivos	RELACIONADO	asistencia_facultativa
15273	retrasos_excesivos_en_el_cobro_del_justiprecio	RELACIONADO	pago_de_justiprecio
15274	cumplimiento_de_un_deber_inexcusable	RELACIONADO	deber_inexcusable
15275	retrasos_excesivos_en_el_cobro_del_justiprecio	RELACIONADO	reparto_del_justiprecio
15276	cumplimiento_del_deber_de_diligencia	RELACIONADO	deber_de_diligencia
15277	inexistencia_de_infraccion_constitucional	RELACIONADO	vulneracion_de_precepto_constitucional
15278	venta_de_la_vivienda_conyugal	RELACIONADO	pension_compensatoria
15279	venta_de_la_vivienda_conyugal	RELACIONADO	venta_de_la_vivienda_familiar
15280	fecha_de_inscripcion_en_el_padron	RELACIONADO	inscripcion_en_el_padron
15281	inscripcion_en_el_padron	RELACIONADO	ayuntamiento
15282	inscripcion_en_el_padron	RELACIONADO	competencia_local
15283	inscripcion_en_el_padron	RELACIONADO	arraigo_de_ciudadano_extranjero
15284	inscripcion_padronal_del_trabajador_extranjero	RELACIONADO	trabajador_extranjero
15285	morosidad_empresarial	RELACIONADO	estrategia_empresarial
15286	responsabilidad_del_conductor_por_negligencia	RELACIONADO	responsabilidad_civil_del_conductor
15287	indice_de_morosidad	RELACIONADO	morosidad
15288	negligencia_del_conductor	RELACIONADO	conducta_negligente
15289	negligencia_del_conductor	RELACIONADO	conduccion_peligrosa
15290	negligencia_del_conductor	RELACIONADO	conduccion_imprudente
15291	ignorancia_inexcusable	RELACIONADO	conducta_negligente
15292	ignorancia_inexcusable	RELACIONADO	conducta_imprudente
15293	ignorancia_inexcusable	RELACIONADO	cumplimiento_de_deber
15294	conducta_descuidada	RELACIONADO	conducta_negligente
15295	libros_mercantiles	RELACIONADO	libro_contable
15296	libro_de_actas_de_las_juntas_generales	RELACIONADO	libro_diario_de_contabilidad
15297	libro_de_actas_de_las_juntas_generales	RELACIONADO	libro_de_inventario_y_cuentas_anuales
15298	libro_mayor	RELACIONADO	libro_diario_de_contabilidad
15299	libro_mayor	RELACIONADO	contabilidad_de_la_empresa
15300	libro_de_inversiones	RELACIONADO	registro_de_las_entidades_aseguradoras
15301	secreto_de_la_contabilidad_del_empresario	RELACIONADO	contabilidad_del_empresario
15302	clausula_penal_contractual	RELACIONADO	contrato_de_prestamo
15303	principio_contable_de_importancia_relativa	RELACIONADO	irregularidad_contable
15304	principio_contable_de_importancia_relativa	RELACIONADO	principio_contable_de_no_compensacion
15305	principio_contable_de_importancia_relativa	RELACIONADO	principio_contable_de_prudencia_valorativa
15306	principio_contable_de_correlacion_de_ingresos_y_gastos	RELACIONADO	infraccion_del_principio_contable
15307	principio_contable_de_correlacion_de_ingresos_y_gastos	RELACIONADO	principio_contable_de_no_compensacion
15308	valoracion_inicial_del_inmovilizado_material	RELACIONADO	normas_de_registro_y_valoracion_contables
15309	valoracion_inicial_del_inmovilizado_material	RELACIONADO	inmovilizado_material
15310	valoracion_posterior_del_inmovilizado_material	RELACIONADO	inmovilizado_material
15311	valoracion_posterior_del_inmovilizado_material	RELACIONADO	normas_de_registro_y_valoracion_contables
15312	valoracion_posterior_del_inmovilizado_material	RELACIONADO	valoracion_inicial_del_inmovilizado_material
15313	uso_abusivo_de_la_personalidad_juridica	RELACIONADO	personalidad_juridica
15314	utilizacion_abusiva_de_contratos_de_duracion_determinada	RELACIONADO	contrato_de_interinidad_de_duracion_determinada
15315	utilizacion_abusiva_de_contratos_de_duracion_determinada	RELACIONADO	contrato_de_trabajo_de_duracion_determinada_para_obra_o_servicio
15316	trato_violento	RELACIONADO	violencia_domestica
15317	incidente_violento	RELACIONADO	trato_violento
15318	baja_del_inmovilizado_material	RELACIONADO	inmovilizado_material
15319	siniestralidad_laboral	RELACIONADO	accidente_laboral
15320	trauma_violento	RELACIONADO	siniestralidad_laboral
15321	altercado_violento	RELACIONADO	enfrentamiento_violento
15322	caracter_violento	RELACIONADO	acto_de_violencia
15323	caracter_violento	RELACIONADO	altercado_violento
15324	caracter_violento	RELACIONADO	comportamiento_violento
15325	normas_particulares_del_inmovilizado_material	RELACIONADO	inmovilizado_material
15326	reaccion_violenta	RELACIONADO	empleo_de_la_fuerza
15327	normas_particulares_del_inmovilizado_intangible	RELACIONADO	inmovilizado_intangible
15328	reaccion_violenta	RELACIONADO	golpe_brutal
15329	discusion_violenta	RELACIONADO	enfrentamiento_violento
15330	recepcion_de_golpe	RELACIONADO	agresion_violenta
15331	contabilizacion_de_activos_financieros	RELACIONADO	activo_financiero
15332	golpe_en_la_espalda	RELACIONADO	agresion_violenta
15333	golpe_en_el_ojo	RELACIONADO	agresion_violenta
15334	golpe_en_la_nariz	RELACIONADO	deformidad_nasal
15335	golpe_en_la_nariz	RELACIONADO	fractura_de_huesos_nasales
15336	golpe_en_la_nariz	RELACIONADO	traumatismo_nasal
15337	golpe_en_la_nariz	RELACIONADO	agresion_violenta
15338	golpe_en_el_brazo	RELACIONADO	agresion_violenta
15339	golpe_en_el_costado	RELACIONADO	agresion_violenta
15340	golpe_en_la_nuca	RELACIONADO	agresion_violenta
15341	golpe_de_calor	RELACIONADO	accidente_laboral
15342	golpe_de_calor	RELACIONADO	temperatura_corporal
15343	golpe_de_calor	RELACIONADO	temperatura_ambiental
15344	golpe_de_calor	RELACIONADO	exposicion_a_temperatura_extrema
15345	golpe_con_vaso	RELACIONADO	agresion_violenta
15346	golpe_con_palo	RELACIONADO	agresion_violenta
15347	contundencia_del_golpe	RELACIONADO	golpe_brutal
15348	contundencia_del_golpe	RELACIONADO	agresion_violenta
15349	golpe_en_la_sien	RELACIONADO	delito_de_homicidio
15350	golpe_en_la_sien	RELACIONADO	delito_de_asesinato
15351	giro_brusco_de_volante	RELACIONADO	evitacion_de_accidente
15352	giro_brusco_de_volante	RELACIONADO	conduccion_de_vehiculo
15353	giro_brusco_de_volante	RELACIONADO	conduccion_peligrosa
15354	golpe_fortuito	RELACIONADO	caida_accidental
15355	golpe_contra_el_suelo	RELACIONADO	caida_en_la_via_publica
15356	accion_de_golpear	RELACIONADO	recepcion_de_golpe
15357	accion_de_golpear	RELACIONADO	agresion_violenta
15358	forzamiento_de_vehiculo	RELACIONADO	delito_de_robo_de_uso_de_vehiculo_a_motor
15359	intento_de_sustraccion	RELACIONADO	tentativa_delictiva
15360	intento_de_sustraccion	RELACIONADO	sustraccion
15361	sustraccion_de_bienes	RELACIONADO	delito_de_alzamiento_de_bienes
15362	debitos_por_operaciones_comerciales	RELACIONADO	pasivo_financiero
15363	causa_simulandi	RELACIONADO	sustraccion_de_bienes
15364	sustraccion_del_ciclomotor	RELACIONADO	delito_de_hurto_de_uso_de_ciclomotor
15365	sustraccion_del_ciclomotor	RELACIONADO	delito_leve_de_hurto_de_uso_de_ciclomotor
15366	sustraccion_de_la_cartera	RELACIONADO	apoderamiento_de_la_cartera
15367	sustraccion_del_telefono_movil	RELACIONADO	telefono_movil
15368	sustraccion_de_las_llaves	RELACIONADO	juego_de_llaves
15369	sustraccion_de_cosas_muebles	RELACIONADO	bien_mueble
15370	sustraccion_de_la_motocicleta	RELACIONADO	motocicleta
15371	sustraccion_de_caudales_publicos	RELACIONADO	fondos_publicos
15372	sustraccion_de_prenda_de_ropa	RELACIONADO	prenda_de_vestir
15373	sustraccion_de_prenda_de_ropa	RELACIONADO	desperfectos_en_la_ropa
15374	sustraccion_de_prenda_de_ropa	RELACIONADO	tienda_de_ropa
15375	sustraccion_al_descuido	RELACIONADO	hurto_al_descuido
15376	sustraccion_de_furgoneta	RELACIONADO	furgoneta
15377	sustraccion_del_ordenador	RELACIONADO	equipo_informatico
15378	sustraccion_del_cable	RELACIONADO	cable_de_cobre
15379	autoria_de_la_sustraccion	RELACIONADO	sustraccion
15380	momento_de_la_sustraccion	RELACIONADO	sustraccion
15381	participacion_en_la_sustraccion	RELACIONADO	sustraccion
15382	sustraccion_de_bienes	RELACIONADO	sustraccion_de_cosas_muebles
15383	sustraccion_de_medicamento	RELACIONADO	medicina
15384	instrumento_financiero_compuesto	RELACIONADO	instrumento_financiero_hibrido
15385	sustraccion_no_dañosa	RELACIONADO	ausencia_de_daño
15386	posibilidad_de_recuperacion	RELACIONADO	posibilidad_de_supervivencia
15387	posibilidad_de_recuperacion	RELACIONADO	curacion_del_enfermo
15388	recuperacion_del_equilibrio_de_la_empresa	RELACIONADO	viabilidad_de_la_empresa
15389	documento_del_estado_de_cambios_del_patrimonio_neto	RELACIONADO	estado_total_de_cambios_en_el_patrimonio_neto
15390	recuperacion_de_la_plena_posesion_de_la_finca	RELACIONADO	toma_de_posesion_de_la_finca
15391	obligacion_de_formular_cuentas_anuales	RELACIONADO	incumplimiento_de_la_obligacion_de_deposito_de_las_cuentas_anuales
15392	obligacion_de_formular_cuentas_anuales	RELACIONADO	formulacion_de_cuentas_anuales
15393	cuentas_consolidadas_de_los_grupos_de_sociedades	RELACIONADO	grupo_de_empresas
15394	obligacion_de_presentar_cuentas_anuales_consolidadas	RELACIONADO	cuentas_consolidadas
15395	perdidas_en_el_capital_invertido	RELACIONADO	inversion_de_capital
15396	recuperacion_del_capital_invertido	RELACIONADO	inversion_de_capital
15397	recuperacion_del_capital_invertido	RELACIONADO	recuperacion_del_dinero
15398	accion_confesoria	RELACIONADO	servidumbre
15399	accion_posesoria	RELACIONADO	desahucio
15400	recuperacion_de_derechos	RELACIONADO	derecho_adquirido
15401	recuperacion_de_documentos	RELACIONADO	documento
15402	recuperacion_ambiental	RELACIONADO	calidad_ambiental
15403	recuperacion_ambiental	RELACIONADO	contaminacion_ambiental
15404	recuperacion_del_aguila_imperial_iberica	RELACIONADO	licencia_ambiental
15405	recuperacion_del_aguila_imperial_iberica	RELACIONADO	parque_eolico
15406	recuperacion_del_aguila_imperial_iberica	RELACIONADO	conservacion_del_medio_natural
15407	recuperacion_del_aguila_imperial_iberica	RELACIONADO	proteccion_de_la_flora_y_la_fauna
15408	recuperacion_del_aguila_imperial_iberica	RELACIONADO	proteccion_medioambiental
15409	recuperacion_del_aguila_imperial_iberica	RELACIONADO	especie_amenazada
15410	capital_pendiente_de_inscripcion	RELACIONADO	capital_social
15411	capital_pendiente_de_inscripcion	RELACIONADO	capital_escriturado
15412	catalogo_nacional_de_especies_amenazadas	RELACIONADO	especie_amenazada
15413	recuperacion_del_aguila_imperial_iberica	RELACIONADO	catalogo_nacional_de_especies_amenazadas
15414	catalogo_regional_de_especies_amenazadas	RELACIONADO	especie_amenazada
15415	catalogo_regional_de_especies_amenazadas	RELACIONADO	catalogo_nacional_de_especies_amenazadas
15416	recuperacion_de_los_bienes_de_dominio_publico	RELACIONADO	bien_de_dominio_publico
15417	recuperacion_de_especies	RELACIONADO	especie_amenazada
15418	retraso_en_la_entrega_de_la_documentacion	RELACIONADO	entrega_de_documentacion
15419	validez_de_la_clausula_de_temporalidad	RELACIONADO	clausula_de_temporalidad
15420	validez_de_la_clausula	RELACIONADO	nulidad_de_clausula
15421	validez_de_la_clausula_arbitral	RELACIONADO	clausula_arbitral
15422	provision_para_impuestos	RELACIONADO	contabilidad
15423	provision_para_reestructuraciones	RELACIONADO	actualizacion_de_la_provision
15424	provision_para_reestructuraciones	RELACIONADO	provisiones_a_corto_plazo
15425	clausula_atributiva_de_competencia	RELACIONADO	atribucion_de_competencias
15426	ineficacia_legal_de_la_clausula_de_temporalidad	RELACIONADO	clausula_de_temporalidad
15427	nulidad_de_la_clausula_de_duracion_del_contrato	RELACIONADO	duracion_del_contrato
15428	clausula_del_convenio_colectivo	RELACIONADO	convenio_colectivo
15429	clausula_de_dureza	RELACIONADO	pension_compensatoria
15430	clausula_de_interes_variable	RELACIONADO	clausula_suelo
15431	clausula_de_actualizacion_de_la_renta	RELACIONADO	actualizacion_de_renta
15432	clausula_de_actualizacion_de_la_renta	RELACIONADO	arrendamientos_urbanos
15433	clausula_antilavado_de_cupon	RELACIONADO	cupon_corriente_de_intereses
15434	clausula_antilavado_de_cupon	RELACIONADO	rendimiento_del_capital_mobiliario
15435	clausula_penitencial	RELACIONADO	multa_penitencial
15436	eficacia_de_la_clausula	RELACIONADO	ineficacia_de_la_clausula
15437	modificacion_del_contrato_de_prestamo	RELACIONADO	contrato_de_prestamo
15438	fecha_de_extincion_del_contrato_de_trabajo	RELACIONADO	extincion_del_contrato_de_trabajo
15439	fecha_de_extincion_del_contrato_de_trabajo	RELACIONADO	fecha_de_extincion_de_la_relacion_laboral
15440	tipo_de_interes_variable	RELACIONADO	tipo_de_interes_del_mercado_interbancario_europeo
15441	fluctuacion_del_interes_variable	RELACIONADO	tipo_de_interes_del_mercado_interbancario_europeo
15442	contrato_a_interes_variable	RELACIONADO	tipo_de_interes_del_mercado_interbancario_europeo
15443	resolucion_del_contrato_de_arrendamiento_de_servicios	RELACIONADO	contrato_de_arrendamiento_de_servicios
15444	contrato_de_prestamo_hipotecario_a_interes_variable	RELACIONADO	tipo_de_interes_variable
15445	contrato_de_arrendamiento_de_servicios_de_limpieza	RELACIONADO	resolucion_del_contrato_de_arrendamiento_de_servicios
15446	contrato_de_arrendamiento_de_servicios_de_seguridad	RELACIONADO	resolucion_del_contrato_de_arrendamiento_de_servicios
15447	contrato_de_arrendamiento_de_servicios_medicos	RELACIONADO	resolucion_del_contrato_de_arrendamiento_de_servicios
